#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R4.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
2021/11/17 14:04:44,920000,0.497,0.124,0.497,-0.003,246.85,515.10,531.80,-0.002
2021/11/17 14:04:44,930000,0.491,0.125,0.496,0.000,246.85,515.10,531.80,-0.002
2021/11/17 14:04:44,940000,0.495,0.125,0.496,0.000,246.85,515.10,531.80,-0.002
2021/11/17 14:04:44,950000,0.498,0.115,0.502,0.003,246.85,515.10,531.80,-0.002
2021/11/17 14:04:44,960000,0.496,0.115,0.496,0.000,246.85,515.10,531.80,-0.002
2021/11/17 14:04:44,970000,0.498,0.131,0.495,-0.003,246.85,515.10,531.80,-0.002
2021/11/17 14:04:44,980000,0.497,0.125,0.494,0.000,246.85,515.10,531.80,-0.002
2021/11/17 14:04:44,990000,0.498,0.117,0.498,0.007,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,000000,0.498,0.120,0.495,0.007,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,010000,0.496,0.129,0.495,0.000,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,020000,0.493,0.125,0.499,0.000,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,030000,0.503,0.120,0.500,0.013,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,040000,0.502,0.120,0.497,0.007,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,050000,0.497,0.115,0.495,0.007,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,060000,0.496,0.120,0.498,0.007,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,070000,0.500,0.112,0.495,0.003,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,080000,0.495,0.132,0.496,0.007,242.45,512.45,528.60,-0.002
2021/11/17 14:04:45,090000,0.495,0.135,0.505,0.000,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,100000,0.498,0.120,0.494,0.003,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,110000,0.498,0.122,0.499,0.000,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,120000,0.494,0.121,0.495,0.000,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,130000,0.505,0.115,0.498,0.000,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,140000,0.498,0.120,0.493,0.007,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,150000,0.492,0.129,0.492,0.013,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,160000,0.498,0.120,0.504,0.007,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,170000,0.498,0.117,0.503,0.000,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,180000,0.495,0.121,0.499,0.003,239.85,509.75,527.25,-0.001
2021/11/17 14:04:45,190000,0.502,0.122,0.504,0.000,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,200000,0.494,0.133,0.506,0.003,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,210000,0.497,0.121,0.499,0.000,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,220000,0.499,0.127,0.506,0.003,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,230000,0.498,0.118,0.503,0.000,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,240000,0.502,0.118,0.501,0.000,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,250000,0.500,0.121,0.505,0.000,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,260000,0.499,0.126,0.498,0.007,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,270000,0.498,0.120,0.495,0.003,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,280000,0.506,0.123,0.498,0.000,241.60,507.25,526.35,-0.001
2021/11/17 14:04:45,290000,0.496,0.125,0.510,0.003,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,300000,0.494,0.126,0.496,-0.003,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,310000,0.500,0.120,0.496,0.007,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,320000,0.496,0.126,0.498,0.010,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,330000,0.500,0.125,0.495,0.003,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,340000,0.499,0.134,0.498,0.007,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,350000,0.496,0.116,0.498,0.000,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,360000,0.497,0.120,0.500,0.000,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,370000,0.495,0.107,0.503,0.000,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,380000,0.498,0.119,0.503,0.003,243.10,504.85,525.45,-0.002
2021/11/17 14:04:45,390000,0.493,0.126,0.500,0.003,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,400000,0.493,0.122,0.499,0.000,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,410000,0.508,0.114,0.495,-0.003,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,420000,0.495,0.127,0.497,0.000,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,430000,0.494,0.125,0.498,0.000,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,440000,0.502,0.122,0.498,0.000,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,450000,0.510,0.117,0.498,0.003,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,460000,0.498,0.125,0.496,0.000,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,470000,0.495,0.115,0.500,0.017,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,480000,0.495,0.117,0.509,0.020,233.60,502.40,524.30,-0.002
2021/11/17 14:04:45,490000,0.494,0.124,0.500,0.007,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,500000,0.499,0.120,0.499,-0.003,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,510000,0.498,0.110,0.510,0.000,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,520000,0.495,0.121,0.498,0.003,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,530000,0.497,0.123,0.499,0.000,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,540000,0.495,0.119,0.500,0.003,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,550000,0.499,0.110,0.499,0.003,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,560000,0.496,0.119,0.499,0.000,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,570000,0.493,0.119,0.501,0.000,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,580000,0.496,0.126,0.508,0.013,235.00,500.20,523.25,-0.002
2021/11/17 14:04:45,590000,0.492,0.121,0.501,0.010,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,600000,0.502,0.123,0.498,0.007,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,610000,0.495,0.127,0.496,0.003,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,620000,0.508,0.136,0.497,0.003,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,630000,0.497,0.129,0.498,0.000,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,640000,0.500,0.117,0.496,0.003,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,650000,0.495,0.120,0.513,0.007,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,660000,0.491,0.130,0.498,0.013,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,670000,0.494,0.120,0.501,0.010,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,680000,0.495,0.120,0.496,0.007,236.95,498.10,522.30,-0.002
2021/11/17 14:04:45,690000,0.497,0.116,0.500,-0.003,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,700000,0.498,0.121,0.496,0.003,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,710000,0.492,0.120,0.505,0.003,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,720000,0.504,0.129,0.495,0.007,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,730000,0.506,0.129,0.497,0.003,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,740000,0.494,0.127,0.504,0.003,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,750000,0.506,0.117,0.502,0.000,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,760000,0.497,0.109,0.501,0.000,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,770000,0.495,0.139,0.507,0.000,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,780000,0.498,0.120,0.510,0.007,238.60,496.00,521.25,-0.001
2021/11/17 14:04:45,790000,0.498,0.116,0.494,0.003,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,800000,0.505,0.116,0.497,0.003,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,810000,0.500,0.111,0.507,0.000,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,820000,0.497,0.117,0.499,0.000,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,830000,0.498,0.120,0.498,0.000,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,840000,0.494,0.123,0.503,-0.003,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,850000,0.494,0.135,0.508,0.000,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,860000,0.496,0.120,0.500,0.003,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,870000,0.496,0.121,0.495,-0.003,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,880000,0.500,0.115,0.506,0.000,239.90,493.95,520.20,-0.001
2021/11/17 14:04:45,890000,0.497,0.122,0.501,0.007,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,900000,0.501,0.120,0.499,0.000,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,910000,0.499,0.115,0.498,0.000,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,920000,0.495,0.136,0.501,0.003,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,930000,0.505,0.117,0.498,0.000,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,940000,0.496,0.113,0.501,0.003,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,950000,0.499,0.115,0.502,0.000,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,960000,0.494,0.111,0.507,0.000,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,970000,0.496,0.116,0.499,0.003,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,980000,0.500,0.125,0.498,0.007,240.95,491.90,519.20,-0.001
2021/11/17 14:04:45,990000,0.500,0.112,0.503,0.000,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,000000,0.502,0.120,0.506,0.007,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,010000,0.496,0.120,0.503,0.007,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,020000,0.500,0.117,0.501,0.000,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,030000,0.494,0.117,0.507,0.000,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,040000,0.495,0.125,0.499,0.000,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,050000,0.500,0.111,0.508,-0.007,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,060000,0.494,0.117,0.496,0.003,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,070000,0.500,0.121,0.498,0.007,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,080000,0.498,0.117,0.500,0.000,242.00,489.90,518.10,-0.001
2021/11/17 14:04:46,090000,0.497,0.121,0.499,0.000,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,100000,0.495,0.127,0.497,0.000,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,110000,0.503,0.119,0.498,0.003,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,120000,0.501,0.125,0.497,0.003,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,130000,0.495,0.114,0.498,0.007,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,140000,0.509,0.128,0.511,0.003,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,150000,0.502,0.116,0.505,0.003,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,160000,0.500,0.130,0.503,0.017,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,170000,0.498,0.123,0.500,0.023,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,180000,0.498,0.114,0.505,0.007,242.75,487.90,517.00,-0.002
2021/11/17 14:04:46,190000,0.501,0.120,0.500,0.007,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,200000,0.504,0.120,0.497,0.000,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,210000,0.500,0.120,0.502,0.007,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,220000,0.496,0.125,0.498,0.003,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,230000,0.496,0.135,0.501,0.007,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,240000,0.500,0.125,0.498,0.000,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,250000,0.498,0.120,0.502,0.003,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,260000,0.497,0.121,0.499,0.003,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,270000,0.500,0.130,0.499,0.003,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,280000,0.501,0.115,0.510,0.000,243.55,486.00,515.95,-0.001
2021/11/17 14:04:46,290000,0.497,0.115,0.503,0.000,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,300000,0.495,0.118,0.498,0.003,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,310000,0.498,0.127,0.497,0.000,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,320000,0.495,0.130,0.509,0.000,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,330000,0.505,0.115,0.502,0.000,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,340000,0.506,0.115,0.508,0.000,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,350000,0.497,0.125,0.501,0.000,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,360000,0.503,0.121,0.498,0.003,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,370000,0.494,0.115,0.503,0.003,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,380000,0.494,0.115,0.498,0.000,244.25,484.05,514.80,-0.002
2021/11/17 14:04:46,390000,0.498,0.117,0.505,0.003,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,400000,0.499,0.120,0.507,0.000,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,410000,0.498,0.120,0.501,0.003,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,420000,0.502,0.122,0.499,0.013,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,430000,0.500,0.115,0.503,0.000,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,440000,0.499,0.123,0.508,0.000,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,450000,0.505,0.120,0.508,0.013,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,460000,0.495,0.131,0.500,0.017,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,470000,0.498,0.123,0.499,0.003,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,480000,0.495,0.124,0.500,0.003,243.90,482.15,513.75,-0.001
2021/11/17 14:04:46,490000,0.503,0.120,0.505,0.007,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,500000,0.497,0.121,0.502,0.003,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,510000,0.495,0.108,0.500,0.003,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,520000,0.503,0.117,0.498,0.007,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,530000,0.497,0.135,0.503,0.017,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,540000,0.495,0.128,0.502,0.007,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,550000,0.498,0.125,0.499,0.000,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,560000,0.501,0.117,0.498,0.003,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,570000,0.505,0.112,0.502,0.003,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,580000,0.498,0.115,0.501,0.000,244.55,480.30,512.65,-0.001
2021/11/17 14:04:46,590000,0.504,0.114,0.503,0.000,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,600000,0.502,0.120,0.500,0.003,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,610000,0.507,0.113,0.497,0.007,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,620000,0.502,0.122,0.500,0.000,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,630000,0.495,0.117,0.510,0.007,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,640000,0.497,0.121,0.508,0.010,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,650000,0.504,0.121,0.503,0.000,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,660000,0.493,0.123,0.500,0.000,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,670000,0.498,0.121,0.502,0.003,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,680000,0.507,0.125,0.500,0.007,245.30,478.50,511.55,-0.002
2021/11/17 14:04:46,690000,0.497,0.111,0.499,0.007,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,700000,0.500,0.117,0.498,0.007,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,710000,0.498,0.125,0.498,0.013,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,720000,0.495,0.117,0.500,0.007,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,730000,0.449,0.116,0.498,0.013,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,740000,0.473,0.123,0.509,0.007,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,750000,0.480,0.121,0.502,0.007,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,760000,0.480,0.114,0.505,0.000,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,770000,0.487,0.129,0.501,0.000,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,780000,0.486,0.133,0.498,0.000,246.00,476.70,510.45,-0.002
2021/11/17 14:04:46,790000,0.493,0.125,0.501,-0.003,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,800000,0.497,0.117,0.498,0.007,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,810000,0.493,0.125,0.498,0.003,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,820000,0.490,0.136,0.505,0.000,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,830000,0.492,0.125,0.508,0.007,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,840000,0.496,0.127,0.499,0.007,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,850000,0.489,0.115,0.494,0.007,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,860000,0.494,0.114,0.506,0.007,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,870000,0.495,0.130,0.503,0.000,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,880000,0.492,0.125,0.499,0.000,232.95,474.70,509.40,-0.002
2021/11/17 14:04:46,890000,0.493,0.127,0.496,0.007,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,900000,0.496,0.125,0.505,0.003,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,910000,0.492,0.122,0.495,0.003,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,920000,0.498,0.119,0.497,0.003,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,930000,0.494,0.126,0.496,0.000,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,940000,0.493,0.117,0.509,0.003,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,950000,0.495,0.128,0.494,0.007,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,960000,0.503,0.117,0.498,0.000,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,970000,0.495,0.122,0.497,0.003,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,980000,0.487,0.136,0.499,0.003,170.95,472.15,508.65,-0.002
2021/11/17 14:04:46,990000,0.495,0.130,0.495,0.003,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,000000,0.495,0.115,0.498,-0.003,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,010000,0.503,0.118,0.497,0.000,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,020000,0.494,0.119,0.498,0.000,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,030000,0.496,0.118,0.496,0.003,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,040000,0.491,0.129,0.502,0.003,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,050000,0.495,0.123,0.495,-0.007,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,060000,0.495,0.133,0.496,0.003,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,070000,0.494,0.121,0.506,0.003,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,080000,0.496,0.123,0.494,0.000,139.35,469.95,508.00,-0.002
2021/11/17 14:04:47,090000,0.507,0.129,0.498,0.000,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,100000,0.493,0.142,0.496,0.003,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,110000,0.491,0.122,0.505,0.007,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,120000,0.495,0.117,0.498,0.000,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,130000,0.495,0.111,0.496,0.007,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,140000,0.492,0.120,0.499,-0.003,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,150000,0.497,0.138,0.492,0.007,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,160000,0.494,0.139,0.493,0.000,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,170000,0.493,0.119,0.498,0.000,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,180000,0.497,0.136,0.493,0.003,142.40,468.05,507.20,-0.002
2021/11/17 14:04:47,190000,0.492,0.121,0.500,0.007,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,200000,0.494,0.120,0.507,0.003,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,210000,0.497,0.127,0.498,0.003,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,220000,0.491,0.130,0.497,0.007,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,230000,0.498,0.123,0.497,0.000,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,240000,0.494,0.121,0.503,0.003,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,250000,0.500,0.127,0.496,0.003,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,260000,0.493,0.129,0.497,0.003,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,270000,0.497,0.123,0.496,0.000,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,280000,0.492,0.123,0.493,0.003,144.75,466.20,506.40,-0.002
2021/11/17 14:04:47,290000,0.489,0.130,0.495,0.000,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,300000,0.494,0.131,0.495,0.003,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,310000,0.492,0.118,0.503,0.003,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,320000,0.494,0.125,0.495,0.007,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,330000,0.494,0.135,0.495,0.003,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,340000,0.498,0.128,0.499,0.000,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,350000,0.498,0.127,0.499,0.000,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,360000,0.498,0.119,0.500,0.000,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,370000,0.495,0.139,0.494,0.003,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,380000,0.496,0.123,0.496,0.003,121.40,464.20,505.80,-0.002
2021/11/17 14:04:47,390000,0.499,0.140,0.494,0.000,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,400000,0.495,0.125,0.498,0.000,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,410000,0.498,0.125,0.493,0.003,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,420000,0.493,0.126,0.495,0.003,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,430000,0.494,0.125,0.507,0.003,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,440000,0.494,0.117,0.505,-0.003,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,450000,0.505,0.123,0.493,0.003,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,460000,0.505,0.127,0.493,0.003,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,470000,0.496,0.135,0.495,0.000,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,480000,0.490,0.136,0.496,0.003,109.25,462.45,505.25,-0.002
2021/11/17 14:04:47,490000,0.497,0.121,0.495,0.007,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,500000,0.497,0.125,0.502,0.000,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,510000,0.504,0.132,0.500,0.003,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,520000,0.495,0.123,0.510,0.007,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,530000,0.492,0.119,0.499,0.000,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,540000,0.498,0.122,0.495,0.000,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,550000,0.495,0.121,0.496,-0.003,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,560000,0.496,0.133,0.495,0.007,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,570000,0.500,0.132,0.497,0.000,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,580000,0.500,0.120,0.492,0.007,104.25,460.95,504.70,-0.002
2021/11/17 14:04:47,590000,0.498,0.124,0.496,0.000,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,600000,0.493,0.125,0.495,0.000,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,610000,0.493,0.122,0.495,0.000,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,620000,0.498,0.136,0.504,0.007,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,630000,0.494,0.120,0.498,0.000,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,640000,0.492,0.117,0.497,0.000,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,650000,0.492,0.122,0.504,-0.003,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,660000,0.493,0.135,0.494,0.007,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,670000,0.498,0.116,0.496,0.000,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,680000,0.493,0.125,0.495,0.007,106.95,459.70,502.05,-0.002
2021/11/17 14:04:47,690000,0.493,0.120,0.498,0.007,114.85,458.50,499.70,-0.002
2021/11/17 14:04:47,700000,0.490,0.125,0.499,-0.007,114.85,458.50,499.70,-0.002
2021/11/17 14:04:47,710000,0.488,0.133,0.497,0.010,114.85,458.50,499.70,-0.002
2021/11/17 14:04:47,720000,0.495,0.119,0.494,0.013,114.85,458.50,499.70,-0.002
2021/11/17 14:04:47,730000,0.489,0.125,0.506,0.020,114.85,458.50,499.70,-0.002
2021/11/17 14:04:47,740000,0.496,0.125,0.499,0.007,114.85,458.50,499.70,-0.002
